movieId,title,genres
5357,Iron Will (1994),Adventure
5361,White Fang (1991),Adventure
5364,Unfaithful (2002),Drama|Thriller
5377,About a Boy (2002),Comedy|Drama|Romance
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
5384,I Want to Live! (1958),Crime|Drama
5387,Enough (2002),Drama|Thriller
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western
5397,Monkey Business (1952),Comedy|Sci-Fi
5410,Silent Running (1972),Drama|Sci-Fi
5414,Bad Company (2002),Action|Comedy|Crime
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
5420,Windtalkers (2002),Action|Drama|War
5423,Gangster No. 1 (2000),Action|Crime|Thriller
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller
5438,Men at Work (1990),Action|Comedy
5440,She Wore a Yellow Ribbon (1949),Western
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy
5449,Mr. Deeds (2002),Comedy|Romance
5458,Like Mike (2002),Children|Comedy|Fantasy
5463,Reign of Fire (2002),Action|Adventure|Fantasy
5464,Road to Perdition (2002),Crime|Drama
5468,20 Million Miles to Earth (1957),Sci-Fi
5470,The Importance of Being Earnest (1952),Comedy|Romance
5475,Z (1969),Drama|Mystery|Thriller
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
5480,Stuart Little 2 (2002),Children|Comedy
5481,Austin Powers in Goldmember (2002),Comedy
5499,Robin and Marian (1976),Adventure|Drama|Romance
5500,Top Secret! (1984),Comedy
5502,Signs (2002),Horror|Sci-Fi|Thriller
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller
5507,xXx (2002),Action|Crime|Thriller
5508,24 Hour Party People (2002),Comedy|Drama|Musical
5522,Rollerball (1975),Action|Drama|Sci-Fi
5524,Blue Crush (2002),Adventure|Drama|Romance
5527,Possession (2002),Drama|Romance
5528,One Hour Photo (2002),Drama|Thriller
5529,Serving Sara (2002),Comedy|Romance
5531,Undisputed (2002),Drama
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
5541,Hot Shots! (1991),Action|Comedy|Romance|War
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller
5563,City by the Sea (2002),Crime|Drama
5568,Johnny Dangerously (1984),Comedy
5572,Barbershop (2002),Comedy
5584,Ernest Goes to Jail (1990),Comedy
5585,Ernest Scared Stupid (1991),Comedy
5589,Indian Summer (1993),Comedy|Drama
5591,Monkey Trouble (1994),Children|Comedy
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller
5612,Trapped (2002),Action|Thriller
5613,8 Women (2002),Comedy|Crime|Musical|Mystery
5615,Invincible (2001),Drama
5617,Secretary (2002),Comedy|Drama|Romance
5620,Sweet Home Alabama (2002),Comedy|Romance
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller
5630,Red Dragon (2002),Crime|Mystery|Thriller
5636,Welcome to Collinwood (2002),Comedy|Crime
5643,Powaqqatsi (1988),Documentary
5646,Valmont (1989),Drama|Romance
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama
5664,Brown Sugar (2002),Romance
5665,Knockaround Guys (2002),Action|Comedy|Crime
5667,Tuck Everlasting (2002),Drama|Fantasy
5668,White Oleander (2002),Drama
5669,Bowling for Columbine (2002),Documentary
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
5675,Swept Away (2002),Comedy|Romance
5684,Naqoyqatsi (2002),Documentary
5685,Real Women Have Curves (2002),Comedy|Drama
5688,Tully (2000),Drama
5689,Billy Bathgate (1991),Crime|Drama
5693,Saturday Night Fever (1977),Comedy|Drama|Romance
5694,Staying Alive (1983),Comedy|Drama|Musical
5696,Urban Cowboy (1980),Drama
5707,Absence of Malice (1981),Drama|Romance
5710,Banana Joe (1981),Comedy
5712,Blow Out (1981),Mystery|Thriller
5735,Faces of Death (1978),Documentary|Horror
5747,Gallipoli (1981),Drama|War
5771,My Bloody Valentine (1981),Drama|Horror|Thriller
5773,Neighbors (1981),Comedy
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi
5780,Polyester (1981),Comedy
5784,Ghost Ship (2002),Horror
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
5791,Frida (2002),Drama|Romance
5796,Casino Royale (1967),Action|Adventure|Comedy
5803,I Spy (2002),Action|Adventure|Comedy|Crime
5810,8 Mile (2002),Drama
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
5817,Ararat (2002),Drama|War
5826,Rio Grande (1950),Romance|Western
5833,Dog Soldiers (2002),Action|Horror
5836,Houseboat (1958),Comedy|Romance
5838,Madame Bovary (1991),Drama
5841,Return to the Blue Lagoon (1991),Adventure|Romance
5853,Scanners (1981),Horror|Sci-Fi|Thriller
5867,Thief (1981),Crime|Drama|Thriller
5872,Die Another Day (2002),Action|Adventure|Thriller
5874,Friday After Next (2002),Comedy
5881,Solaris (2002),Drama|Romance|Sci-Fi
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
5883,They (2002),Horror|Thriller
5899,Zulu (1964),Action|Drama|War
5900,Analyze That (2002),Comedy|Crime
5901,Empire (2002),Crime|Drama
5903,Equilibrium (2002),Action|Sci-Fi|Thriller
5932,Burden of Dreams (1982),Documentary
5943,Maid in Manhattan (2002),Comedy|Romance
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
5945,About Schmidt (2002),Comedy|Drama
5954,25th Hour (2002),Crime|Drama
5955,Antwone Fisher (2002),Drama
5956,Gangs of New York (2002),Crime|Drama
5957,Two Weeks Notice (2002),Comedy|Romance
5959,Narc (2002),Crime|Drama|Thriller
5961,Blue Steel (1990),Action|Thriller
5969,My Girl 2 (1994),Comedy|Drama|Romance
5970,My Girl (1991),Comedy|Drama|Romance
5975,War and Peace (1956),Drama|Romance|War
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi
5980,Black Christmas (1974),Horror|Mystery|Thriller
5989,Catch Me If You Can (2002),Crime|Drama
5990,Pinocchio (2002),Children|Comedy|Fantasy
5991,Chicago (2002),Comedy|Crime|Drama|Musical
5993,Max (2002),Drama
5999,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi
6002,Love Liza (2002),Drama
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
6006,Just Married (2003),Comedy|Romance
6013,Kangaroo Jack (2003),Action|Comedy
6014,National Security (2003),Action|Comedy
6022,American Me (1992),Drama
6031,Imitation of Life (1959),Drama|Romance
6036,Secret Admirer (1985),Comedy|Romance
6040,Darkness Falls (2003),Horror|Thriller
6044,Blind Date (1984),Horror|Thriller
6058,Final Destination 2 (2003),Horror|Thriller
6063,May (2002),Drama|Horror
6067,Ordinary Decent Criminal (2000),Comedy|Crime
6078,Firefox (1982),Action|Sci-Fi|Thriller
6111,Paradise (1982),Adventure|Romance
6140,Tenebre (1982),Horror|Mystery|Thriller
6143,Trail of the Pink Panther (1982),Comedy|Crime
6145,Venom (1982),Horror|Thriller
6153,Zapped! (1982),Comedy|Sci-Fi
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
6156,Shanghai Knights (2003),Action|Adventure|Comedy
6157,Daredevil (2003),Action|Crime
6162,Gerry (2002),Adventure|Drama
6166,Dennis the Menace (1993),Comedy
6183,Pillow Talk (1959),Comedy|Musical|Romance
6186,Gods and Generals (2003),Action|Drama|War
6188,Old School (2003),Comedy
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
6197,Spider (2002),Drama|Mystery
6212,Bringing Down the House (2003),Comedy
6213,Tears of the Sun (2003),Action|Drama|Thriller
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance
6220,Willard (2003),Drama|Horror|Thriller
6225,King of Kings (1961),Drama
6238,Green Card (1990),Comedy|Drama|Romance
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
6251,Piglet's Big Movie (2003),Animation|Children
6252,View from the Top (2003),Comedy|Romance
6263,Basic (2003),Drama|Thriller|War
6265,Head of State (2003),Comedy
6266,What a Girl Wants (2003),Comedy|Drama|Romance
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
6281,Phone Booth (2002),Drama|Thriller
6287,Anger Management (2003),Comedy
6290,House of 1000 Corpses (2003),Horror
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
6297,Holes (2003),Adventure|Children|Comedy|Mystery
6301,Straw Dogs (1971),Drama|Thriller
6305,Fahrenheit 451 (1966),Drama|Sci-Fi
6323,Identity (2003),Crime|Horror|Mystery|Thriller
6331,Spellbound (2002),Documentary
6338,Daddy Day Care (2003),Children|Comedy
6357,High Society (1956),Comedy|Musical|Romance
6367,Down with Love (2003),Comedy|Romance
6371,Pokémon Heroes (2003),Animation|Children
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
6379,Wrong Turn (2003),Horror|Thriller
6380,Capturing the Friedmans (2003),Documentary
6385,Whale Rider (2002),Drama
6405,Treasure Island (1950),Adventure|Children
6410,Car Wash (1976),Comedy
6422,Shenandoah (1965),Drama|War|Western
6424,Oscar (1991),Comedy|Crime|Mystery|Romance
6428,Two Mules for Sister Sara (1970),Comedy|War|Western
6429,Winchester '73 (1950),Western
6436,This Boy's Life (1993),Drama
6440,Barton Fink (1991),Drama|Thriller
6464,Good Burger (1997),Children|Comedy
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
6484,Hollywood Homicide (2003),Action|Crime|Drama
6502,28 Days Later (2002),Action|Horror|Sci-Fi
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
6510,"Bodies, Rest & Motion (1993)",Drama|Romance
6516,Anastasia (1956),Drama
6533,"What's Up, Doc? (1972)",Comedy
6534,Hulk (2003),Action|Adventure|Sci-Fi
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
6538,Swimming Pool (2003),Drama|Mystery|Thriller
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
6549,How to Deal (2003),Comedy|Drama|Romance
6550,Johnny English (2003),Action|Comedy|Thriller
6558,Curly Sue (1991),Comedy|Drama
6560,Loose Cannons (1990),Action|Comedy
6565,Seabiscuit (2003),Drama
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
6573,Avanti! (1972),Comedy|Drama
6577,Kickboxer 2: The Road Back (1991),Action|Drama
6578,"Kiss Me, Stupid (1964)",Comedy
6579,"One, Two, Three (1961)",Comedy
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
6587,Gigli (2003),Comedy|Crime|Romance
6593,Freaky Friday (2003),Children|Comedy|Fantasy
6595,S.W.A.T. (2003),Action|Thriller
6611,Umberto D. (1952),Drama
6614,I Love You to Death (1990),Comedy|Crime
6615,Freddy vs. Jason (2003),Action|Horror|Thriller
6617,Open Range (2003),Western
6619,Uptown Girls (2003),Comedy
6620,American Splendor (2003),Comedy|Drama
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller
6639,Wait Until Dark (1967),Drama|Thriller
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
6650,Kind Hearts and Coronets (1949),Comedy|Drama
6656,Attack of the Puppet People (1958),Horror|Sci-Fi
6658,10 (1979),Comedy|Romance
6659,Tremors (1990),Comedy|Horror|Sci-Fi
6664,Commando (1985),Action|Adventure
6665,Dracula (1979),Horror|Romance
6669,Ikiru (1952),Drama
6687,My Boss's Daughter (2003),Comedy|Romance
6695,Jeepers Creepers 2 (2003),Horror|Thriller
6707,Cabin Fever (2002),Horror|Thriller
6708,Matchstick Men (2003),Comedy|Crime|Drama
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
6711,Lost in Translation (2003),Comedy|Drama|Romance
6724,Paper Moon (1973),Comedy|Crime|Drama
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
6746,Squirm (1976),Horror|Romance
6750,Anything Else (2003),Comedy|Drama|Romance
6751,Cold Creek Manor (2003),Drama|Thriller
6753,Secondhand Lions (2003),Children|Comedy|Drama
6754,Underworld (2003),Action|Fantasy|Horror
6755,Bubba Ho-tep (2002),Comedy|Horror
6763,Duplex (2003),Comedy|Crime
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
6770,My Life Without Me (2003),Drama|Romance
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
6777,Judgment at Nuremberg (1961),Drama
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
6787,All the President's Men (1976),Drama|Thriller
6793,Beethoven (1992),Children|Comedy|Drama
6794,Beethoven's 2nd (1993),Children|Comedy
6800,Cobra (1986),Action|Crime
6804,Crimewave (1985),Comedy|Crime
6807,Monty Python's The Meaning of Life (1983),Comedy
6808,Where Eagles Dare (1968),Action|Adventure|War
6809,Tightrope (1984),Thriller
6810,Sleeping with the Enemy (1991),Drama|Thriller
6814,City Heat (1984),Action|Comedy
6817,"White Hunter, Black Heart (1990)",Adventure|Drama
6820,Ginger Snaps (2000),Drama|Horror|Thriller
6821,More American Graffiti (1979),Comedy
6832,Regarding Henry (1991),Drama
6852,In Cold Blood (1967),Crime|Drama
6862,Out of Time (2003),Crime|Drama|Thriller
6863,School of Rock (2003),Comedy|Musical
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller
6870,Mystic River (2003),Crime|Drama|Mystery
6873,Intolerable Cruelty (2003),Comedy|Romance
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6879,Runaway Jury (2003),Drama|Thriller
6884,Veronica Guerin (2003),Crime|Drama|Thriller
6886,Beyond Borders (2003),Drama|Romance|War
6888,Scary Movie 3 (2003),Comedy|Horror
6889,Brother Bear (2003),Adventure|Animation|Children
6890,Elephant (2003),Drama
6898,Sweet Sixteen (2002),Drama
6932,Shattered Glass (2003),Crime|Drama
6936,Elf (2003),Children|Comedy|Fantasy
6942,Love Actually (2003),Comedy|Drama|Romance
6944,Father of the Bride (1991),Comedy
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6952,Gothika (2003),Horror|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6957,Bad Santa (2003),Comedy|Crime
6959,Timeline (2003),Action|Adventure|Sci-Fi
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6967,Dead of Night (1945),Horror|Mystery
6975,Funny Games (1997),Drama|Horror|Thriller
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6983,Jane Eyre (1944),Drama|Romance
6989,Gorky Park (1983),Crime|Drama|Thriller
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6996,Highlander II: The Quickening (1991),Action|Sci-Fi
6997,Hoffa (1992),Crime|Drama
6999,Housesitter (1992),Comedy|Romance
7000,Hudson Hawk (1991),Action|Adventure|Comedy
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
7009,Lorenzo's Oil (1992),Drama
7015,Only the Lonely (1991),Comedy|Romance
7016,Over the Top (1987),Action|Drama
7017,Passenger 57 (1992),Action|Thriller
7018,Presumed Innocent (1990),Crime|Drama|Thriller
7019,Project X (1987),Comedy|Drama
7027,Silverado (1985),Action|Western
7032,Revenge (1990),Drama|Romance|Thriller
7036,Teen Wolf (1985),Comedy|Fantasy
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7047,Year of the Dragon (1985),Action|Crime|Drama
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
7053,Roberta (1935),Comedy|Musical|Romance
7054,Little Women (1949),Drama
7055,Swing Time (1936),Comedy|Musical|Romance
7060,Jesus Christ Superstar (1973),Drama|Musical
7070,Red River (1948),Action|Adventure|Western
7072,Stagecoach (1939),Action|Drama|Romance|Western
7076,Bullitt (1968),Action|Crime|Drama|Thriller
7080,42nd Street (1933),Drama|Musical|Romance
7082,That Touch of Mink (1962),Comedy|Romance
7084,"Play It Again, Sam (1972)",Comedy|Romance
7085,Send Me No Flowers (1964),Comedy|Romance
7089,Amarcord (1973),Comedy|Drama
7091,Horse Feathers (1932),Comedy
7092,Anna Karenina (1935),Drama|Romance
7101,Doc Hollywood (1991),Comedy|Romance
7102,Dragnet (1987),Comedy|Crime|Drama
7104,1941 (1979),Comedy|War
7117,Leprechaun (1993),Comedy|Horror
7121,Adam's Rib (1949),Comedy|Romance
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7127,Run (1991),Action|Drama|Thriller
7142,Honey (2003),Drama|Romance
7147,Big Fish (2003),Drama|Fantasy|Romance
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7150,Stuck on You (2003),Comedy
7151,Girl with a Pearl Earring (2003),Drama|Romance
7154,Mona Lisa Smile (2003),Drama|Romance
7160,Monster (2003),Crime|Drama
7161,Cheaper by the Dozen (2003),Children|Comedy
7162,Cold Mountain (2003),Drama|Romance|War
7163,Paycheck (2003),Action|Sci-Fi|Thriller
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
7169,Chasing Liberty (2004),Comedy|Romance
7173,Along Came Polly (2004),Comedy|Romance
7175,Torque (2004),Action|Crime
7179,Wuthering Heights (1992),Drama|Romance
7190,Jane Eyre (1970),Drama
7202,Beyond Re-Animator (2003),Horror
7211,People Will Talk (1951),Comedy|Romance
7212,I Was a Male War Bride (1949),Comedy|Romance
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
7225,Pumping Iron (1977),Documentary
7228,Cool World (1992),Animation|Comedy|Fantasy
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance
7259,You Got Served (2004),Drama|Musical
7260,Latter Days (2003),Comedy|Drama|Romance
7261,Barbershop 2: Back in Business (2004),Comedy
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime
7263,Miracle (2004),Drama
7285,Thirteen (2003),Drama
7293,50 First Dates (2004),Comedy|Romance
7294,Welcome to Mooseport (2004),Comedy
7305,Black Widow (1987),Crime|Drama|Mystery|Thriller
7308,King Solomon's Mines (1985),Adventure|Comedy
7310,Raw Deal (1986),Action
7311,"Goodbye, Mr. Chips (1939)",Drama|Romance
7316,Confessions of a Teenage Drama Queen (2004),Comedy
7317,EuroTrip (2004),Adventure|Comedy
7319,Club Dread (2004),Comedy|Horror
7320,Dirty Dancing: Havana Nights (2004),Romance
7321,Twisted (2004),Thriller
7324,Hidalgo (2004),Adventure|Drama
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
7327,Persona (1966),Drama
7335,Pickup on South Street (1953),Film-Noir
7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy
7347,Secret Window (2004),Mystery|Thriller
7348,Spartan (2004),Thriller
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7362,Taking Lives (2004),Crime|Drama|Thriller
7366,Jersey Girl (2004),Comedy|Drama|Romance
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery
7371,Dogville (2003),Drama|Mystery|Thriller
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
7376,Walking Tall (2004),Action
7379,The Alamo (2004),Drama|War|Western
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
7387,Dawn of the Dead (1978),Action|Drama|Horror
7395,Cheaper by the Dozen (1950),Comedy|Drama
7411,Munchies (1987),Comedy|Horror
7414,Going in Style (1979),Comedy|Drama
7419,After Hours (1985),Comedy|Thriller
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7448,Envy (2004),Comedy
7449,Godsend (2004),Drama|Horror|Thriller
7451,Mean Girls (2004),Comedy
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
7457,Breakin' All the Rules (2004),Comedy|Romance
7458,Troy (2004),Action|Adventure|Drama|War
7459,Carandiru (2003),Crime|Drama
