,movieId,title,genres,movie_vector
869,2490,Payback (1999),"['Action', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
870,2496,Blast from the Past (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
871,2497,Message in a Bottle (1999),['Romance'],[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
872,2500,Jawbreaker (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
873,2502,Office Space (1999),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
874,2505,8MM (1999),"['Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
875,2513,Pet Sematary (1989),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
876,2514,Pet Sematary II (1992),"['Comedy', 'Horror']",[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
877,2515,Children of the Corn II: The Final Sacrifice (1993),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
878,2517,Christine (1983),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
879,2520,Airport (1970),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
880,2521,Airport 1975 (1974),"['Action', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
881,2522,Airport '77 (1977),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
882,2525,Alligator (1980),"['Action', 'Horror', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0]
883,2527,Westworld (1973),"['Action', 'Sci-Fi', 'Thriller', 'Western']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0]
884,2528,Logan's Run (1976),"['Action', 'Adventure', 'Sci-Fi']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
885,2529,Planet of the Apes (1968),"['Action', 'Drama', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0]
886,2530,Beneath the Planet of the Apes (1970),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
887,2531,Battle for the Planet of the Apes (1973),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
888,2532,Conquest of the Planet of the Apes (1972),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
889,2533,Escape from the Planet of the Apes (1971),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
890,2535,Earthquake (1974),"['Action', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
891,2539,Analyze This (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
892,2541,Cruel Intentions (1999),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
893,2551,Dead Ringers (1988),"['Drama', 'Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0]
894,2552,My Boyfriend's Back (1993),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
895,2553,Village of the Damned (1960),"['Horror', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0]
896,2558,Forces of Nature (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
897,2560,Ravenous (1999),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
898,2561,True Crime (1999),"['Crime', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
899,2572,10 Things I Hate About You (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
900,2579,Following (1998),"['Crime', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0]
901,2580,Go (1999),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
902,2581,Never Been Kissed (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
903,2587,Life (1999),"['Comedy', 'Crime', 'Drama']",[0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
904,2597,Lost & Found (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
905,2599,Election (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
906,2600,eXistenZ (1999),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
907,2605,Entrapment (1999),"['Crime', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
908,2607,Get Real (1998),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
909,2612,Mildred Pierce (1945),"['Drama', 'Film-Noir']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0]
910,2613,Night of the Comet (1984),"['Comedy', 'Horror', 'Sci-Fi']",[0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
911,2615,My Science Project (1985),"['Adventure', 'Sci-Fi']",[1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
912,2616,Dick Tracy (1990),"['Action', 'Crime']",[0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
913,2628,Star Wars: Episode I - The Phantom Menace (1999),"['Action', 'Adventure', 'Sci-Fi']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
914,2640,Superman (1978),"['Action', 'Adventure', 'Sci-Fi']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
915,2641,Superman II (1980),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
916,2642,Superman III (1983),"['Action', 'Adventure', 'Sci-Fi']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
917,2643,Superman IV: The Quest for Peace (1987),"['Action', 'Adventure', 'Sci-Fi']",[1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
918,2644,Dracula (1931),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
919,2648,Frankenstein (1931),"['Drama', 'Horror', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0]
920,2651,Frankenstein Meets the Wolf Man (1943),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
921,2656,Tarantula (1955),"['Horror', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
922,2661,It Came from Outer Space (1953),['Sci-Fi'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
923,2664,Invasion of the Body Snatchers (1956),"['Horror', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0]
924,2668,Swamp Thing (1982),"['Horror', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
925,2671,Notting Hill (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
926,2676,Instinct (1999),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
927,2677,Buena Vista Social Club (1999),"['Documentary', 'Musical']",[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0]
928,2683,Austin Powers: The Spy Who Shagged Me (1999),"['Action', 'Adventure', 'Comedy']",[1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
929,2687,Tarzan (1999),"['Adventure', 'Animation', 'Children', 'Drama']",[1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
930,2694,Big Daddy (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
931,2699,Arachnophobia (1990),"['Comedy', 'Horror']",[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
932,2701,Wild Wild West (1999),"['Action', 'Comedy', 'Sci-Fi', 'Western']",[0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0]
933,2706,American Pie (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
934,2707,Arlington Road (1999),['Thriller'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
935,2712,Eyes Wide Shut (1999),"['Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
936,2713,Lake Placid (1999),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
937,2717,Ghostbusters II (1989),"['Comedy', 'Fantasy', 'Sci-Fi']",[0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
938,2718,Drop Dead Gorgeous (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
939,2720,Inspector Gadget (1999),"['Action', 'Adventure', 'Children', 'Comedy']",[1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
940,2722,Deep Blue Sea (1999),"['Action', 'Horror', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0]
941,2723,Mystery Men (1999),"['Action', 'Comedy', 'Fantasy']",[0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
942,2724,Runaway Bride (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
943,2727,Killer's Kiss (1955),"['Crime', 'Film-Noir']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0]
944,2728,Spartacus (1960),"['Action', 'Drama', 'Romance', 'War']",[0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0]
945,2729,Lolita (1962),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
946,2730,Barry Lyndon (1975),"['Drama', 'Romance', 'War']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
947,2737,Assassination (1987),"['Action', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
948,2743,Native Son (1986),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
949,2746,Little Shop of Horrors (1986),"['Comedy', 'Horror', 'Musical']",[0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0]
950,2748,Allan Quatermain and the Lost City of Gold (1987),"['Action', 'Adventure', 'Comedy']",[1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
951,2750,Radio Days (1987),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
952,2759,Dick (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
953,2770,Bowfinger (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
954,2787,Cat's Eye (1985),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
955,2789,Damien: Omen II (1978),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
956,2791,Airplane! (1980),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
957,2792,Airplane II: The Sequel (1982),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
958,2795,National Lampoon's Vacation (1983),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
959,2796,Funny Farm (1988),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
960,2797,Big (1988),"['Comedy', 'Drama', 'Fantasy', 'Romance']",[0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
961,2798,Problem Child (1990),"['Children', 'Comedy']",[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
962,2799,Problem Child 2 (1991),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
963,2800,Little Nemo: Adventures in Slumberland (1992),"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']",[1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
964,2802,Tequila Sunrise (1988),"['Action', 'Drama', 'Romance', 'Thriller']",[0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
965,2805,Mickey Blue Eyes (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
966,2806,Teaching Mrs. Tingle (1999),"['Comedy', 'Thriller']",[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
967,2807,Universal Soldier: The Return (1999),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
968,2808,Universal Soldier (1992),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
969,2810,Perfect Blue (1997),"['Animation', 'Horror', 'Mystery', 'Thriller']",[0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
970,2815,Iron Eagle (1986),"['Action', 'War']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
971,2816,Iron Eagle II (1988),"['Action', 'War']",[0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]
972,2820,Hamlet (1964),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
973,2840,Stigmata (1999),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
974,2841,Stir of Echoes (1999),"['Horror', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
975,2847,Only Angels Have Wings (1939),"['Adventure', 'Drama', 'Romance']",[1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
976,2857,Yellow Submarine (1968),"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Musical']",[1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
977,2858,American Beauty (1999),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
978,2860,Blue Streak (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
979,2861,For Love of the Game (1999),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
980,2862,Caligula (1979),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
981,2867,Fright Night (1985),"['Comedy', 'Horror', 'Thriller']",[0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
982,2870,Barefoot in the Park (1967),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
983,2871,Deliverance (1972),"['Adventure', 'Drama', 'Thriller']",[1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
984,2872,Excalibur (1981),"['Adventure', 'Fantasy']",[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
985,2875,Sommersby (1993),"['Drama', 'Mystery', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0]
986,2876,Thumbelina (1994),"['Animation', 'Children', 'Fantasy']",[0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
987,2878,Hell Night (1981),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
988,2881,Double Jeopardy (1999),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
989,2888,Drive Me Crazy (1999),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
990,2890,Three Kings (1999),"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",[1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0]
991,2894,Romance (1999),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
992,2899,Gulliver's Travels (1939),"['Adventure', 'Animation', 'Children']",[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
993,2900,Monkey Shines (1988),"['Horror', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
994,2901,Phantasm (1979),"['Horror', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
995,2902,Psycho II (1983),"['Horror', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0]
996,2903,Psycho III (1986),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
997,2907,Superstar (1999),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
998,2908,Boys Don't Cry (1999),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
999,2915,Risky Business (1983),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1000,2916,Total Recall (1990),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
1001,2917,Body Heat (1981),"['Crime', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
1002,2918,Ferris Bueller's Day Off (1986),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1003,2921,High Plains Drifter (1973),['Western'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
1004,2926,Hairspray (1988),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1005,2927,Brief Encounter (1946),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1006,2929,Reds (1981),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1007,2930,Return with Honor (1998),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
1008,2932,Days of Heaven (1978),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1009,2936,Sullivan's Travels (1941),"['Adventure', 'Comedy', 'Romance']",[1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1010,2939,Niagara (1953),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
1011,2940,Gilda (1946),"['Drama', 'Film-Noir', 'Mystery', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0]
1012,2942,Flashdance (1983),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1013,2943,Indochine (1992),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1014,2946,Help! (1965),"['Comedy', 'Musical']",[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
1015,2947,Goldfinger (1964),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
1016,2948,From Russia with Love (1963),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
1017,2949,Dr. No (1962),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
1018,2953,Home Alone 2: Lost in New York (1992),"['Children', 'Comedy']",[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1019,2956,Someone to Watch Over Me (1987),"['Action', 'Crime', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
1020,2959,Fight Club (1999),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
1021,2962,Fever Pitch (1997),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1022,2964,Julien Donkey-Boy (1999),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1023,2968,Time Bandits (1981),"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",[1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
1024,2970,Fitzcarraldo (1982),"['Adventure', 'Drama']",[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1025,2971,All That Jazz (1979),"['Drama', 'Fantasy', 'Musical']",[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
1026,2973,Crimes and Misdemeanors (1989),"['Comedy', 'Crime', 'Drama']",[0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
1027,2974,Bats (1999),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
1028,2976,Bringing Out the Dead (1999),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1029,2985,RoboCop (1987),"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0]
1030,2986,RoboCop 2 (1990),"['Action', 'Crime', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0]
1031,2989,For Your Eyes Only (1981),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
1032,2990,Licence to Kill (1989),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
1033,2991,Live and Let Die (1973),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
1034,2993,Thunderball (1965),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
1035,2995,House on Haunted Hill (1999),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
1036,2996,Music of the Heart (1999),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1037,2997,Being John Malkovich (1999),"['Comedy', 'Drama', 'Fantasy']",[0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1038,3007,American Movie (1999),['Documentary'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
1039,3008,Last Night (1998),"['Drama', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
1040,3010,Rosetta (1999),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
1041,3013,Bride of Re-Animator (1990),"['Comedy', 'Horror']",[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
1042,3015,Coma (1978),['Thriller'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
1043,3016,Creepshow (1982),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
1044,3017,Creepshow 2 (1987),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
1045,3018,Re-Animator (1985),"['Comedy', 'Horror', 'Sci-Fi']",[0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
1046,3019,Drugstore Cowboy (1989),"['Crime', 'Drama']",[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
1047,3020,Falling Down (1993),"['Action', 'Drama']",[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
1048,3024,Piranha (1978),"['Horror', 'Sci-Fi']",[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0]
1049,3029,Nighthawks (1981),"['Action', 'Drama']",[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
1050,3030,Yojimbo (1961),"['Action', 'Adventure']",[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
1051,3033,Spaceballs (1987),"['Comedy', 'Sci-Fi']",[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
1052,3034,Robin Hood (1973),"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",[1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
1053,3037,Little Big Man (1970),['Western'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
1054,3039,Trading Places (1983),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1055,3040,Meatballs (1979),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1056,3044,Dead Again (1991),"['Mystery', 'Romance', 'Thriller']",[0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
1057,3052,Dogma (1999),"['Adventure', 'Comedy', 'Fantasy']",[1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
