,userId,movieId,user_vector,movie_vector,og_rating,pred_rating
2373,116,541,[3.33333333 3.47142857 4.1        3.5       ],[0. 1. 0. 0.],5.0,3.4714285714285715
2374,116,597,[3.33333333 3.47142857 4.1        3.5       ],[0. 1. 0. 0.],4.5,3.4714285714285715
2375,116,1101,[3.33333333 3.47142857 4.1        3.5       ],[0. 1. 0. 0.],5.0,3.4714285714285715
2376,116,1270,[3.33333333 3.47142857 4.1        3.5       ],[0. 1. 0. 0.],4.5,3.4714285714285715
2377,116,1293,[3.33333333 3.47142857 4.1        3.5       ],[0. 1. 0. 0.],3.5,3.4714285714285715
2378,116,1597,[3.33333333 3.47142857 4.1        3.5       ],[0. 1. 0. 0.],4.0,3.4714285714285715
2379,116,1954,[3.33333333 3.47142857 4.1        3.5       ],[1. 0. 0. 0.],3.0,3.3333333333333335
2380,116,2174,[3.33333333 3.47142857 4.1        3.5       ],[0. 1. 0. 0.],1.5,3.4714285714285715
2381,116,2797,[3.33333333 3.47142857 4.1        3.5       ],[0. 1. 0. 0.],3.0,3.4714285714285715
2382,116,8360,[3.33333333 3.47142857 4.1        3.5       ],[0. 0. 1. 0.],4.0,4.1
2383,116,62383,[3.33333333 3.47142857 4.1        3.5       ],[1. 0. 0. 0.],4.0,3.3333333333333335
2384,117,7,[4.    3.225 0.    0.   ],[1. 0. 0. 0.],4.0,4.0
2385,117,10,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2386,117,19,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],2.0,3.225
2387,117,44,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],2.0,3.225
2388,117,110,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],5.0,3.225
2389,117,151,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2390,117,168,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2391,117,204,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2392,117,261,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2393,117,432,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2394,117,442,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2395,117,480,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],4.0,3.225
2396,117,524,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2397,117,587,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],4.0,3.225
2398,117,589,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],4.0,3.225
2399,117,594,[4.    3.225 0.    0.   ],[1. 0. 0. 0.],4.0,4.0
2400,117,596,[4.    3.225 0.    0.   ],[1. 0. 0. 0.],4.0,4.0
2401,117,597,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2402,117,719,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],4.0,3.225
2403,117,765,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2404,117,1027,[4.    3.225 0.    0.   ],[0. 1. 0. 0.],3.0,3.225
2405,118,25,[0.         3.90909091 0.         0.        ],[0. 1. 0. 0.],2.0,3.909090909090909
2406,118,153,[0.         3.90909091 0.         0.        ],[0. 1. 0. 0.],2.0,3.909090909090909
2407,119,10,[4.         3.77272727 4.07758621 4.21818182],[0. 1. 0. 0.],4.0,3.772727272727273
2408,119,44,[4.         3.77272727 4.07758621 4.21818182],[0. 1. 0. 0.],3.0,3.772727272727273
2409,119,170,[4.         3.77272727 4.07758621 4.21818182],[0. 1. 0. 0.],5.0,3.772727272727273
2410,119,1092,[4.         3.77272727 4.07758621 4.21818182],[0. 1. 0. 0.],4.0,3.772727272727273
2411,119,2329,[4.         3.77272727 4.07758621 4.21818182],[0. 1. 0. 0.],4.0,3.772727272727273
2412,119,2701,[4.         3.77272727 4.07758621 4.21818182],[0. 1. 0. 0.],3.0,3.772727272727273
2413,119,3452,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],5.0,4.077586206896552
2414,119,3578,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],5.0,4.077586206896552
2415,119,4239,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],4.0,4.077586206896552
2416,119,4344,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],4.0,4.077586206896552
2417,119,4367,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],4.0,4.077586206896552
2418,119,5064,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],4.5,4.077586206896552
2419,119,6539,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],4.0,4.077586206896552
2420,119,30707,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],5.0,4.077586206896552
2421,119,33794,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],3.5,4.077586206896552
2422,119,48774,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],4.0,4.077586206896552
2423,119,49272,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],5.0,4.077586206896552
2424,119,51077,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],3.5,4.077586206896552
2425,119,52722,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],3.5,4.077586206896552
2426,119,66097,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 1. 0.],3.0,4.077586206896552
2427,119,89087,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.5,4.218181818181818
2428,119,91542,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.0,4.218181818181818
2429,119,95105,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.0,4.218181818181818
2430,119,104841,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],3.5,4.218181818181818
2431,119,105844,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.0,4.218181818181818
2432,119,108932,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.5,4.218181818181818
2433,119,110718,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.0,4.218181818181818
2434,119,117887,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.0,4.218181818181818
2435,119,120635,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.5,4.218181818181818
2436,119,165551,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.5,4.218181818181818
2437,119,166461,[4.         3.77272727 4.07758621 4.21818182],[0. 0. 0. 1.],4.0,4.218181818181818
2438,120,765,[2.  3.3 0.  0. ],[0. 1. 0. 0.],3.0,3.3
2439,120,802,[2.  3.3 0.  0. ],[0. 1. 0. 0.],4.0,3.3
2440,121,1,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],4.0,3.1714285714285713
2441,121,25,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],4.0,3.1714285714285713
2442,121,95,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],3.0,3.1714285714285713
2443,121,252,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],3.0,3.1714285714285713
2444,121,337,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],4.0,3.1714285714285713
2445,121,349,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],3.0,3.1714285714285713
2446,121,356,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],4.0,3.1714285714285713
2447,121,539,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],4.0,3.1714285714285713
2448,121,555,[0.         3.17142857 0.         0.        ],[0. 1. 0. 0.],4.0,3.1714285714285713
2449,122,288,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],5.0,4.588888888888889
2450,122,296,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],5.0,4.588888888888889
2451,122,1089,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],5.0,4.588888888888889
2452,122,1136,[4.58333333 4.58888889 4.52083333 4.31707317],[1. 0. 0. 0.],5.0,4.583333333333333
2453,122,1200,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],5.0,4.588888888888889
2454,122,1208,[4.58333333 4.58888889 4.52083333 4.31707317],[1. 0. 0. 0.],5.0,4.583333333333333
2455,122,1214,[4.58333333 4.58888889 4.52083333 4.31707317],[1. 0. 0. 0.],5.0,4.583333333333333
2456,122,1673,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],5.0,4.588888888888889
2457,122,2011,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],4.5,4.588888888888889
2458,122,2291,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],5.0,4.588888888888889
2459,122,3020,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],4.5,4.588888888888889
2460,122,3114,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],5.0,4.588888888888889
2461,122,3175,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],4.5,4.588888888888889
2462,122,3499,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 1. 0. 0.],4.5,4.588888888888889
2463,122,4776,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2464,122,4975,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.0,4.520833333333333
2465,122,5110,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2466,122,5630,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.5,4.520833333333333
2467,122,5669,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.5,4.520833333333333
2468,122,5810,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.5,4.520833333333333
2469,122,5989,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.5,4.520833333333333
2470,122,6936,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.0,4.520833333333333
2471,122,8874,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2472,122,33679,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.0,4.520833333333333
2473,122,34437,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.5,4.520833333333333
2474,122,46578,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2475,122,48385,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.5,4.520833333333333
2476,122,48774,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2477,122,51540,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2478,122,54995,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2479,122,55247,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.5,4.520833333333333
2480,122,60069,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2481,122,78209,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.0,4.520833333333333
2482,122,79132,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],4.5,4.520833333333333
2483,122,79702,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 1. 0.],5.0,4.520833333333333
2484,122,86833,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 0. 1.],5.0,4.317073170731708
2485,122,87232,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 0. 1.],5.0,4.317073170731708
2486,122,97306,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 0. 1.],4.0,4.317073170731708
2487,122,106920,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 0. 1.],5.0,4.317073170731708
2488,122,112852,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 0. 1.],4.0,4.317073170731708
2489,122,114662,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 0. 1.],3.5,4.317073170731708
2490,122,134368,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 0. 1.],3.5,4.317073170731708
2491,122,144976,[4.58333333 4.58888889 4.52083333 4.31707317],[0. 0. 0. 1.],4.5,4.317073170731708
2492,123,2329,[0.         4.         4.15384615 4.10714286],[0. 1. 0. 0.],4.5,4.0
2493,123,64969,[0.         4.         4.15384615 4.10714286],[0. 0. 1. 0.],4.0,4.153846153846154
2494,123,84152,[0.         4.         4.15384615 4.10714286],[0. 0. 0. 1.],4.0,4.107142857142857
2495,123,91542,[0.         4.         4.15384615 4.10714286],[0. 0. 0. 1.],4.0,4.107142857142857
2496,123,106920,[0.         4.         4.15384615 4.10714286],[0. 0. 0. 1.],3.5,4.107142857142857
2497,123,112552,[0.         4.         4.15384615 4.10714286],[0. 0. 0. 1.],3.5,4.107142857142857
2498,123,115569,[0.         4.         4.15384615 4.10714286],[0. 0. 0. 1.],4.5,4.107142857142857
2499,124,480,[0.         3.95454545 4.41666667 0.        ],[0. 1. 0. 0.],3.5,3.9545454545454546
2500,124,1644,[0.         3.95454545 4.41666667 0.        ],[0. 1. 0. 0.],2.5,3.9545454545454546
2501,124,1784,[0.         3.95454545 4.41666667 0.        ],[0. 1. 0. 0.],4.0,3.9545454545454546
2502,124,1961,[0.         3.95454545 4.41666667 0.        ],[0. 1. 0. 0.],4.0,3.9545454545454546
2503,124,3252,[0.         3.95454545 4.41666667 0.        ],[0. 1. 0. 0.],4.5,3.9545454545454546
2504,124,3328,[0.         3.95454545 4.41666667 0.        ],[0. 1. 0. 0.],4.5,3.9545454545454546
2505,124,3949,[0.         3.95454545 4.41666667 0.        ],[0. 0. 1. 0.],5.0,4.416666666666667
2506,125,208,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],4.0,4.3076923076923075
2507,125,501,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],4.5,4.3076923076923075
2508,125,608,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],3.0,4.3076923076923075
2509,125,1193,[3.58333333 4.30769231 3.60416667 3.82843137],[1. 0. 0. 0.],5.0,3.5833333333333335
2510,125,1215,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],4.0,4.3076923076923075
2511,125,2318,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],3.5,4.3076923076923075
2512,125,2321,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],5.0,4.3076923076923075
2513,125,2600,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],5.0,4.3076923076923075
2514,125,4022,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],3.5,3.6041666666666665
2515,125,6952,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],3.0,3.6041666666666665
2516,125,7438,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.5,3.6041666666666665
2517,125,8376,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.0,3.6041666666666665
2518,125,8957,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],5.0,3.6041666666666665
2519,125,26680,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],5.0,4.3076923076923075
2520,125,47997,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.0,3.6041666666666665
2521,125,48774,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.5,3.6041666666666665
2522,125,59315,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],3.5,3.6041666666666665
2523,125,59784,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.0,3.6041666666666665
2524,125,60950,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],5.0,3.6041666666666665
2525,125,65130,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],5.0,3.6041666666666665
2526,125,70286,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.0,3.6041666666666665
2527,125,71264,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.5,3.6041666666666665
2528,125,71530,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],2.0,3.6041666666666665
2529,125,74789,[3.58333333 4.30769231 3.60416667 3.82843137],[1. 0. 0. 0.],2.0,3.5833333333333335
2530,125,78349,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],3.5,3.6041666666666665
2531,125,79357,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.0,3.6041666666666665
2532,125,79702,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.0,3.6041666666666665
2533,125,84772,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],3.0,3.8284313725490198
2534,125,87869,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2535,125,89190,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 1. 0. 0.],3.0,4.3076923076923075
2536,125,91500,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],2.0,3.8284313725490198
2537,125,92694,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.5,3.8284313725490198
2538,125,95761,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.5,3.8284313725490198
2539,125,97752,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2540,125,97913,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],3.5,3.8284313725490198
2541,125,98607,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 1. 0.],4.5,3.6041666666666665
2542,125,99114,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2543,125,105213,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.5,3.8284313725490198
2544,125,109487,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],3.5,3.8284313725490198
2545,125,111759,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2546,125,112623,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2547,125,115680,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2548,125,117466,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],3.5,3.8284313725490198
2549,125,128360,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2550,125,142456,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.5,3.8284313725490198
2551,125,149830,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.5,3.8284313725490198
2552,125,151455,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2553,125,159717,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],3.5,3.8284313725490198
2554,125,162478,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2555,125,163645,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],4.0,3.8284313725490198
2556,125,166528,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],3.0,3.8284313725490198
2557,125,176371,[3.58333333 4.30769231 3.60416667 3.82843137],[0. 0. 0. 1.],3.5,3.8284313725490198
2558,126,34,[0.         3.13636364 0.         0.        ],[0. 1. 0. 0.],3.0,3.1363636363636362
2559,126,300,[0.         3.13636364 0.         0.        ],[0. 1. 0. 0.],2.0,3.1363636363636362
2560,126,316,[0.         3.13636364 0.         0.        ],[0. 1. 0. 0.],1.0,3.1363636363636362
2561,126,380,[0.         3.13636364 0.         0.        ],[0. 1. 0. 0.],5.0,3.1363636363636362
2562,126,589,[0.         3.13636364 0.         0.        ],[0. 1. 0. 0.],3.0,3.1363636363636362
2563,126,595,[0.         3.13636364 0.         0.        ],[0. 1. 0. 0.],4.0,3.1363636363636362
2564,127,1276,[3.75       2.33333333 2.5        0.        ],[1. 0. 0. 0.],4.0,3.75
2565,127,2100,[3.75       2.33333333 2.5        0.        ],[0. 1. 0. 0.],2.0,2.3333333333333335
2566,127,3039,[3.75       2.33333333 2.5        0.        ],[0. 1. 0. 0.],4.0,2.3333333333333335
2567,128,911,[4.55555556 4.         0.         4.        ],[1. 0. 0. 0.],4.0,4.555555555555555
2568,128,912,[4.55555556 4.         0.         4.        ],[1. 0. 0. 0.],5.0,4.555555555555555
2569,128,1193,[4.55555556 4.         0.         4.        ],[1. 0. 0. 0.],3.0,4.555555555555555
2570,128,1387,[4.55555556 4.         0.         4.        ],[1. 0. 0. 0.],3.0,4.555555555555555
2571,129,110,[4.         3.875      3.79545455 0.        ],[0. 1. 0. 0.],4.0,3.875
2572,129,588,[4.         3.875      3.79545455 0.        ],[0. 1. 0. 0.],3.5,3.875
2573,129,736,[4.         3.875      3.79545455 0.        ],[0. 1. 0. 0.],4.0,3.875
2574,129,1073,[4.         3.875      3.79545455 0.        ],[1. 0. 0. 0.],4.0,4.0
2575,129,1222,[4.         3.875      3.79545455 0.        ],[0. 1. 0. 0.],4.0,3.875
2576,129,1380,[4.         3.875      3.79545455 0.        ],[1. 0. 0. 0.],4.5,4.0
2577,129,1517,[4.         3.875      3.79545455 0.        ],[0. 1. 0. 0.],3.5,3.875
2578,129,1676,[4.         3.875      3.79545455 0.        ],[0. 1. 0. 0.],5.0,3.875
2579,129,2021,[4.         3.875      3.79545455 0.        ],[0. 0. 0. 1.],3.5,0.0
2580,129,2028,[4.         3.875      3.79545455 0.        ],[0. 1. 0. 0.],4.5,3.875
2581,129,3578,[4.         3.875      3.79545455 0.        ],[0. 0. 1. 0.],4.5,3.7954545454545454
2582,129,3623,[4.         3.875      3.79545455 0.        ],[0. 0. 1. 0.],3.5,3.7954545454545454
2583,129,4963,[4.         3.875      3.79545455 0.        ],[0. 0. 1. 0.],4.0,3.7954545454545454
2584,129,5445,[4.         3.875      3.79545455 0.        ],[0. 0. 1. 0.],4.0,3.7954545454545454
2585,129,6711,[4.         3.875      3.79545455 0.        ],[0. 0. 1. 0.],4.0,3.7954545454545454
2586,129,33166,[4.         3.875      3.79545455 0.        ],[0. 1. 0. 0.],5.0,3.875
2587,129,40815,[4.         3.875      3.79545455 0.        ],[0. 0. 1. 0.],4.0,3.7954545454545454
2588,129,40819,[4.         3.875      3.79545455 0.        ],[0. 0. 1. 0.],4.0,3.7954545454545454
2589,130,150,[0.         3.33333333 0.         0.        ],[0. 1. 0. 0.],4.0,3.3333333333333335
2590,130,161,[0.         3.33333333 0.         0.        ],[0. 1. 0. 0.],4.0,3.3333333333333335
2591,130,292,[0.         3.33333333 0.         0.        ],[0. 1. 0. 0.],5.0,3.3333333333333335
2592,130,410,[0.         3.33333333 0.         0.        ],[0. 1. 0. 0.],4.0,3.3333333333333335
2593,130,592,[0.         3.33333333 0.         0.        ],[0. 1. 0. 0.],3.0,3.3333333333333335
2594,131,608,[3.88888889 3.07692308 2.95833333 0.        ],[0. 1. 0. 0.],4.0,3.076923076923077
2595,131,778,[3.88888889 3.07692308 2.95833333 0.        ],[0. 1. 0. 0.],4.0,3.076923076923077
2596,131,1061,[3.88888889 3.07692308 2.95833333 0.        ],[0. 1. 0. 0.],3.5,3.076923076923077
2597,131,1089,[3.88888889 3.07692308 2.95833333 0.        ],[0. 1. 0. 0.],4.0,3.076923076923077
2598,131,1193,[3.88888889 3.07692308 2.95833333 0.        ],[1. 0. 0. 0.],3.5,3.888888888888889
2599,131,2320,[3.88888889 3.07692308 2.95833333 0.        ],[0. 1. 0. 0.],2.5,3.076923076923077
2600,131,2329,[3.88888889 3.07692308 2.95833333 0.        ],[0. 1. 0. 0.],3.5,3.076923076923077
2601,131,5009,[3.88888889 3.07692308 2.95833333 0.        ],[0. 0. 1. 0.],3.0,2.9583333333333335
2602,132,70,[3.23333333 2.98255814 3.16447368 2.25      ],[0. 1. 0. 0.],2.5,2.9825581395348837
2603,132,89,[3.23333333 2.98255814 3.16447368 2.25      ],[0. 1. 0. 0.],2.5,2.9825581395348837
