,movieId,era_vector
3561,96488,[0. 0. 0. 1.]
3562,96563,[0. 0. 0. 1.]
3563,96588,[0. 0. 0. 1.]
3564,96606,[0. 0. 0. 1.]
3565,96610,[0. 0. 0. 1.]
3566,96616,[0. 0. 0. 1.]
3567,96691,[0. 0. 0. 1.]
3568,96737,[0. 0. 0. 1.]
3569,96811,[0. 0. 0. 1.]
3570,96815,[0. 0. 0. 1.]
3571,96832,[0. 0. 0. 1.]
3572,96861,[0. 0. 0. 1.]
3573,96917,[0. 0. 0. 1.]
3574,96975,[0. 0. 1. 0.]
3575,97172,[0. 0. 0. 1.]
3576,97188,[0. 0. 0. 1.]
3577,97225,[0. 0. 0. 1.]
3578,97304,[0. 0. 0. 1.]
3579,97306,[0. 0. 0. 1.]
3580,97328,[0. 0. 0. 1.]
3581,97701,[0. 0. 0. 1.]
3582,97742,[0. 0. 0. 1.]
3583,97752,[0. 0. 0. 1.]
3584,97785,[0. 0. 0. 1.]
3585,97836,[0. 0. 0. 1.]
3586,97860,[0. 0. 0. 1.]
3587,97913,[0. 0. 0. 1.]
3588,97921,[0. 0. 0. 1.]
3589,97923,[0. 0. 0. 1.]
3590,97938,[0. 0. 0. 1.]
3591,98061,[0. 0. 0. 1.]
3592,98083,[0. 0. 0. 1.]
3593,98122,[0. 0. 0. 1.]
3594,98124,[0. 0. 0. 1.]
3595,98154,[0. 0. 0. 1.]
3596,98243,[0. 0. 0. 1.]
3597,98491,[0. 0. 0. 1.]
3598,98585,[0. 0. 0. 1.]
3599,98607,[0. 0. 1. 0.]
3600,98961,[0. 0. 0. 1.]
3601,99005,[0. 0. 0. 1.]
3602,99007,[0. 0. 0. 1.]
3603,99030,[0. 0. 0. 1.]
3604,99087,[0. 0. 0. 1.]
3605,99112,[0. 0. 0. 1.]
3606,99114,[0. 0. 0. 1.]
3607,99117,[0. 0. 0. 1.]
3608,99415,[0. 0. 0. 1.]
3609,99437,[0. 0. 0. 1.]
3610,99574,[0. 0. 0. 1.]
3611,99636,[0. 0. 0. 1.]
3612,99721,[0. 0. 0. 1.]
3613,99728,[0. 0. 0. 1.]
3614,99764,[0. 0. 0. 1.]
3615,99813,[0. 0. 0. 1.]
3616,99917,[0. 0. 0. 1.]
3617,100083,[0. 0. 0. 1.]
3618,100159,[0. 0. 0. 1.]
3619,100163,[0. 0. 0. 1.]
3620,100302,[0. 0. 0. 1.]
3621,100306,[0. 1. 0. 0.]
3622,100326,[0. 0. 0. 1.]
3623,100383,[0. 0. 0. 1.]
3624,100390,[0. 0. 0. 1.]
3625,100527,[0. 0. 0. 1.]
3626,100611,[0. 0. 0. 1.]
3627,100714,[0. 0. 0. 1.]
3628,100737,[0. 0. 0. 1.]
3629,100810,[0. 0. 0. 1.]
3630,100906,[0. 1. 0. 0.]
3631,101025,[0. 0. 0. 1.]
3632,101070,[0. 0. 0. 1.]
3633,101076,[0. 0. 0. 1.]
3634,101088,[0. 0. 0. 1.]
3635,101112,[0. 0. 0. 1.]
3636,101362,[0. 0. 0. 1.]
3637,101531,[0. 0. 0. 1.]
3638,101612,[0. 0. 0. 1.]
3639,101739,[0. 0. 0. 1.]
3640,101741,[0. 0. 0. 1.]
3641,101864,[0. 0. 0. 1.]
3642,101895,[0. 0. 0. 1.]
3643,102033,[0. 0. 0. 1.]
3644,102058,[0. 0. 1. 0.]
3645,102066,[0. 0. 0. 1.]
3646,102084,[0. 0. 0. 1.]
3647,102123,[0. 0. 0. 1.]
3648,102125,[0. 0. 0. 1.]
3649,102194,[0. 0. 0. 1.]
3650,102378,[0. 0. 0. 1.]
3651,102445,[0. 0. 0. 1.]
3652,102602,[1. 0. 0. 0.]
3653,102684,[0. 0. 0. 1.]
3654,102720,[0. 0. 0. 1.]
3655,102800,[0. 0. 0. 1.]
3656,102819,[0. 0. 0. 1.]
3657,102823,[0. 0. 1. 0.]
3658,102880,[0. 0. 0. 1.]
3659,102903,[0. 0. 0. 1.]
3660,103042,[0. 0. 0. 1.]
3661,103085,[0. 0. 0. 1.]
3662,103141,[0. 0. 0. 1.]
3663,103219,[1. 0. 0. 0.]
3664,103228,[0. 0. 0. 1.]
3665,103249,[0. 0. 0. 1.]
3666,103253,[0. 0. 0. 1.]
3667,103335,[0. 0. 0. 1.]
3668,103339,[0. 0. 0. 1.]
3669,103483,[0. 0. 0. 1.]
3670,103539,[0. 0. 0. 1.]
3671,103596,[0. 0. 0. 1.]
3672,103606,[0. 0. 0. 1.]
3673,103624,[0. 0. 0. 1.]
3674,103655,[0. 0. 0. 1.]
3675,103755,[0. 0. 0. 1.]
3676,103801,[0. 0. 0. 1.]
3677,103883,[0. 0. 0. 1.]
3678,103980,[0. 0. 0. 1.]
3679,104069,[0. 0. 0. 1.]
3680,104074,[0. 0. 0. 1.]
3681,104078,[0. 0. 0. 1.]
3682,104129,[0. 0. 0. 1.]
3683,104141,[0. 0. 1. 0.]
3684,104211,[0. 0. 0. 1.]
3685,104218,[0. 0. 0. 1.]
3686,104241,[0. 0. 0. 1.]
3687,104243,[0. 0. 0. 1.]
3688,104245,[0. 0. 0. 1.]
3689,104272,[0. 0. 0. 1.]
3690,104303,[0. 0. 0. 1.]
3691,104339,[0. 0. 0. 1.]
3692,104374,[0. 0. 0. 1.]
3693,104419,[0. 0. 1. 0.]
3694,104457,[0. 0. 0. 1.]
3695,104760,[0. 0. 0. 1.]
3696,104841,[0. 0. 0. 1.]
3697,104863,[0. 0. 0. 1.]
3698,104879,[0. 0. 0. 1.]
3699,104906,[0. 0. 0. 1.]
3700,104908,[0. 0. 0. 1.]
3701,104944,[0. 0. 0. 1.]
3702,105197,[0. 0. 0. 1.]
3703,105211,[0. 0. 0. 1.]
3704,105213,[0. 0. 0. 1.]
3705,105351,[0. 0. 0. 1.]
3706,105468,[0. 0. 0. 1.]
3707,105504,[0. 0. 0. 1.]
3708,105593,[0. 0. 0. 1.]
3709,105653,[0. 0. 0. 1.]
3710,105844,[0. 0. 0. 1.]
3711,105954,[0. 0. 0. 1.]
3712,106002,[0. 0. 0. 1.]
3713,106062,[0. 0. 0. 1.]
3714,106072,[0. 0. 0. 1.]
3715,106100,[0. 0. 0. 1.]
3716,106330,[0. 0. 0. 1.]
3717,106438,[0. 0. 0. 1.]
3718,106487,[0. 0. 0. 1.]
3719,106491,[0. 0. 0. 1.]
3720,106540,[0. 0. 0. 1.]
3721,106542,[0. 0. 0. 1.]
3722,106766,[0. 0. 0. 1.]
3723,106785,[0. 0. 0. 1.]
3724,106873,[0. 0. 0. 1.]
3725,106916,[0. 0. 0. 1.]
3726,106920,[0. 0. 0. 1.]
3727,107069,[0. 0. 0. 1.]
3728,107141,[0. 0. 0. 1.]
3729,107314,[0. 0. 1. 0.]
3730,107338,[0. 0. 0. 1.]
3731,107348,[0. 0. 0. 1.]
3732,107406,[0. 0. 0. 1.]
3733,107436,[0. 0. 0. 1.]
3734,107447,[0. 0. 0. 1.]
3735,107462,[0. 0. 0. 1.]
3736,107702,[0. 0. 0. 1.]
3737,107771,[0. 0. 0. 1.]
3738,107780,[0. 0. 0. 1.]
3739,107953,[0. 0. 0. 1.]
3740,107997,[0. 0. 0. 1.]
3741,108156,[0. 0. 0. 1.]
3742,108188,[0. 0. 0. 1.]
3743,108190,[0. 0. 0. 1.]
3744,108601,[0. 0. 1. 0.]
3745,108689,[0. 0. 0. 1.]
3746,108729,[0. 0. 0. 1.]
3747,108795,[0. 0. 1. 0.]
3748,143355,[0. 0. 1. 0.]
3749,108932,[0. 0. 0. 1.]
3750,109042,[0. 0. 0. 1.]
3751,109191,[0. 0. 0. 1.]
3752,109313,[0. 0. 1. 0.]
3753,109372,[0. 0. 0. 1.]
3754,109416,[0. 0. 1. 0.]
3755,109483,[0. 0. 0. 1.]
3756,109487,[0. 0. 0. 1.]
3757,109569,[0. 0. 0. 1.]
3758,109576,[0. 0. 0. 1.]
3759,109578,[0. 0. 0. 1.]
3760,109673,[0. 0. 0. 1.]
3761,109687,[0. 0. 0. 1.]
3762,109846,[0. 0. 0. 1.]
3763,109848,[0. 0. 0. 1.]
3764,109850,[0. 0. 0. 1.]
3765,109853,[0. 0. 0. 1.]
3766,109895,[0. 0. 0. 1.]
3767,109897,[0. 0. 0. 1.]
3768,109941,[0. 0. 0. 1.]
3769,110102,[0. 0. 0. 1.]
3770,110127,[0. 0. 0. 1.]
3771,110286,[0. 0. 0. 1.]
3772,110297,[0. 0. 0. 1.]
3773,110553,[0. 0. 0. 1.]
3774,110586,[0. 0. 0. 1.]
3775,110591,[0. 0. 0. 1.]
3776,110603,[0. 0. 0. 1.]
3777,110611,[0. 0. 0. 1.]
3778,110655,[0. 0. 0. 1.]
3779,110718,[0. 0. 0. 1.]
3780,110730,[0. 0. 0. 1.]
3781,110746,[0. 0. 0. 1.]
3782,110781,[0. 0. 1. 0.]
3783,110826,[0. 0. 0. 1.]
3784,110882,[0. 0. 0. 1.]
3785,111360,[0. 0. 0. 1.]
3786,111362,[0. 0. 0. 1.]
3787,111375,[0. 0. 0. 1.]
3788,111384,[0. 0. 0. 1.]
3789,111443,[0. 0. 0. 1.]
3790,111551,[0. 0. 0. 1.]
3791,111617,[0. 0. 0. 1.]
3792,111622,[0. 0. 0. 1.]
3793,111659,[0. 0. 0. 1.]
3794,111663,[0. 0. 0. 1.]
3795,111680,[0. 0. 0. 1.]
3796,111743,[0. 0. 0. 1.]
3797,111759,[0. 0. 0. 1.]
3798,111781,[0. 0. 0. 1.]
3799,111795,[0. 0. 0. 1.]
3800,111921,[0. 0. 0. 1.]
3801,112006,[0. 0. 0. 1.]
3802,112070,[0. 0. 0. 1.]
3803,112138,[0. 0. 0. 1.]
3804,112175,[0. 0. 0. 1.]
3805,112290,[0. 0. 0. 1.]
3806,112303,[0. 0. 0. 1.]
3807,112370,[0. 0. 0. 1.]
3808,112421,[0. 0. 0. 1.]
3809,112450,[0. 0. 0. 1.]
3810,112460,[0. 0. 0. 1.]
3811,112497,[0. 0. 0. 1.]
3812,112552,[0. 0. 0. 1.]
3813,166024,[0. 0. 0. 1.]
3814,112556,[0. 0. 0. 1.]
3815,112623,[0. 0. 0. 1.]
3816,112749,[0. 0. 0. 1.]
3817,112788,[0. 0. 0. 1.]
3818,112804,[0. 0. 0. 1.]
3819,112852,[0. 0. 0. 1.]
3820,112897,[0. 0. 0. 1.]
3821,112940,[0. 0. 0. 1.]
3822,113159,[0. 0. 0. 1.]
3823,113207,[0. 0. 0. 1.]
3824,113225,[0. 0. 0. 1.]
3825,113252,[0. 0. 0. 1.]
3826,113275,[0. 0. 0. 1.]
3827,113278,[0. 0. 0. 1.]
3828,113345,[0. 0. 0. 1.]
3829,113453,[0. 0. 0. 1.]
3830,113573,[0. 0. 0. 1.]
3831,113604,[0. 0. 0. 1.]
3832,113741,[0. 0. 0. 1.]
3833,113780,[0. 0. 0. 1.]
3834,113849,[0. 0. 0. 1.]
3835,114044,[0. 0. 0. 1.]
3836,114060,[0. 0. 0. 1.]
3837,114074,[0. 0. 0. 1.]
3838,114184,[0. 0. 0. 1.]
3839,114265,[0. 0. 0. 1.]
3840,114601,[0. 0. 0. 1.]
3841,114662,[0. 0. 0. 1.]
3842,114670,[0. 0. 0. 1.]
3843,114707,[0. 0. 0. 1.]
3844,114713,[0. 0. 0. 1.]
3845,114762,[0. 0. 0. 1.]
3846,114795,[0. 0. 0. 1.]
3847,114818,[0. 0. 0. 1.]
3848,114935,[0. 0. 0. 1.]
3849,115065,[0. 0. 0. 1.]
3850,115122,[0. 0. 0. 1.]
3851,115149,[0. 0. 0. 1.]
3852,115231,[0. 0. 0. 1.]
3853,115569,[0. 0. 0. 1.]
3854,115617,[0. 0. 0. 1.]
3855,115664,[0. 0. 0. 1.]
3856,115667,[0. 0. 0. 1.]
3857,115680,[0. 0. 0. 1.]
3858,115713,[0. 0. 0. 1.]
3859,116044,[1. 0. 0. 0.]
3860,116138,[0. 1. 0. 0.]
3861,116169,[0. 0. 1. 0.]
3862,116411,[0. 0. 0. 1.]
3863,116668,[0. 0. 0. 1.]
3864,116724,[0. 0. 0. 1.]
3865,116797,[0. 0. 0. 1.]
3866,116799,[0. 0. 0. 1.]
3867,116823,[0. 0. 0. 1.]
3868,116849,[0. 0. 0. 1.]
3869,116887,[0. 0. 0. 1.]
3870,116897,[0. 0. 0. 1.]
3871,116977,[0. 0. 0. 1.]
3872,117107,[0. 0. 0. 1.]
3873,117109,[0. 0. 0. 1.]
3874,117176,[0. 0. 0. 1.]
3875,117192,[0. 0. 0. 1.]
3876,117364,[0. 0. 0. 1.]
3877,117368,[0. 0. 1. 0.]
3878,117444,[0. 0. 0. 1.]
3879,117466,[0. 0. 0. 1.]
3880,117511,[0. 0. 0. 1.]
3881,117529,[0. 0. 0. 1.]
3882,117533,[0. 0. 0. 1.]
3883,117590,[0. 0. 0. 1.]
3884,117630,[0. 1. 0. 0.]
3885,117851,[0. 0. 0. 1.]
3886,117867,[0. 0. 0. 1.]
3887,117881,[0. 0. 0. 1.]
3888,117887,[0. 0. 0. 1.]
3889,117922,[0. 0. 0. 1.]
3890,118082,[0. 0. 0. 1.]
3891,118248,[0. 0. 0. 1.]
3892,118290,[0. 1. 0. 0.]
3893,118572,[0. 0. 0. 1.]
3894,118696,[0. 0. 0. 1.]
3895,118700,[0. 0. 0. 1.]
3896,118702,[0. 0. 0. 1.]
3897,118706,[0. 0. 0. 1.]
3898,118814,[0. 0. 0. 1.]
3899,118862,[0. 0. 0. 1.]
3900,118894,[0. 0. 1. 0.]
3901,118896,[0. 0. 0. 1.]
3902,118900,[0. 0. 0. 1.]
3903,118924,[0. 0. 0. 1.]
3904,118985,[0. 0. 0. 1.]
3905,119068,[0. 0. 0. 1.]
3906,119141,[0. 0. 0. 1.]
3907,119145,[0. 0. 0. 1.]
3908,119155,[0. 0. 0. 1.]
3909,119218,[0. 0. 0. 1.]
3910,119655,[0. 0. 0. 1.]
3911,119964,[0. 0. 0. 1.]
3912,120138,[0. 0. 0. 1.]
3913,120466,[0. 0. 0. 1.]
3914,120478,[0. 0. 0. 1.]
3915,120625,[0. 0. 0. 1.]
3916,120635,[0. 0. 0. 1.]
3917,120637,[0. 0. 0. 1.]
3918,120761,[1. 0. 0. 0.]
3919,120799,[0. 0. 0. 1.]
3920,120827,[1. 0. 0. 0.]
3921,121007,[0. 0. 1. 0.]
3922,121097,[0. 1. 0. 0.]
3923,121099,[0. 0. 1. 0.]
3924,121169,[0. 0. 0. 1.]
3925,121231,[0. 0. 0. 1.]
3926,121253,[0. 0. 0. 1.]
3927,121372,[0. 0. 1. 0.]
3928,121374,[0. 0. 1. 0.]
3929,121781,[0. 0. 1. 0.]
3930,122246,[0. 0. 0. 1.]
3931,122882,[0. 0. 0. 1.]
3932,122884,[0. 0. 0. 1.]
3933,122890,[0. 0. 0. 1.]
3934,122892,[0. 0. 0. 1.]
3935,122896,[0. 0. 0. 1.]
3936,122898,[0. 0. 0. 1.]
3937,122900,[0. 0. 0. 1.]
3938,122904,[0. 0. 0. 1.]
3939,122906,[0. 0. 0. 1.]
3940,122916,[0. 0. 0. 1.]
3941,122920,[0. 0. 0. 1.]
3942,122922,[0. 0. 0. 1.]
3943,122924,[0. 0. 0. 1.]
3944,123553,[0. 0. 0. 1.]
3945,123947,[0. 0. 0. 1.]
3946,124859,[0. 0. 0. 1.]
3947,125914,[0. 0. 0. 1.]
3948,125916,[0. 0. 0. 1.]
3949,125970,[0. 1. 0. 0.]
3950,125974,[0. 0. 1. 0.]
3951,126090,[1. 0. 0. 0.]
3952,126548,[0. 0. 0. 1.]
3953,126921,[0. 0. 1. 0.]
3954,127096,[0. 0. 0. 1.]
3955,127098,[0. 0. 0. 1.]
3956,127108,[0. 0. 0. 1.]
3957,127114,[0. 0. 0. 1.]
3958,127116,[0. 0. 0. 1.]
3959,127130,[0. 0. 0. 1.]
3960,127136,[0. 0. 0. 1.]
3961,127152,[0. 0. 0. 1.]
3962,127164,[0. 0. 0. 1.]
3963,127194,[0. 0. 0. 1.]
3964,127198,[0. 0. 0. 1.]
3965,127202,[0. 0. 0. 1.]
3966,127204,[0. 0. 0. 1.]
3967,127212,[0. 0. 0. 1.]
3968,127298,[0. 0. 0. 1.]
3969,127319,[0. 0. 0. 1.]
3970,127323,[0. 0. 0. 1.]
3971,128089,[0. 0. 1. 0.]
3972,128360,[0. 0. 0. 1.]
3973,128488,[0. 0. 0. 1.]
3974,128512,[0. 0. 0. 1.]
3975,128520,[0. 0. 0. 1.]
3976,128592,[0. 0. 0. 1.]
3977,128620,[0. 0. 0. 1.]
3978,128832,[0. 0. 0. 1.]
3979,128838,[0. 0. 0. 1.]
3980,128842,[0. 0. 0. 1.]
3981,128852,[0. 1. 0. 0.]
3982,128944,[0. 1. 0. 0.]
3983,128968,[0. 0. 1. 0.]
3984,128975,[0. 0. 0. 1.]
3985,129250,[0. 0. 0. 1.]
3986,129313,[0. 0. 0. 1.]
3987,129397,[0. 0. 0. 1.]
3988,129428,[0. 0. 0. 1.]
3989,129657,[0. 0. 0. 1.]
3990,129659,[0. 0. 0. 1.]
3991,129737,[0. 0. 0. 1.]
3992,129937,[0. 0. 0. 1.]
3993,130052,[0. 0. 0. 1.]
3994,130083,[0. 0. 0. 1.]
3995,130087,[0. 0. 0. 1.]
3996,130444,[0. 0. 0. 1.]
3997,130450,[0. 0. 0. 1.]
3998,130452,[0. 0. 0. 1.]
3999,130490,[0. 0. 0. 1.]
4000,130576,[0. 0. 0. 1.]
4001,130634,[0. 0. 0. 1.]
4002,130686,[0. 0. 0. 1.]
4003,130840,[0. 0. 1. 0.]
4004,130842,[0. 0. 0. 1.]
4005,130970,[0. 0. 1. 0.]
4006,130976,[0. 0. 0. 1.]
4007,130978,[0. 1. 0. 0.]
4008,131013,[0. 0. 0. 1.]
4009,131098,[0. 0. 0. 1.]
4010,131104,[1. 0. 0. 0.]
4011,131237,[0. 0. 1. 0.]
4012,131656,[0. 0. 0. 1.]
4013,131714,[0. 0. 0. 1.]
4014,131739,[0. 0. 0. 1.]
4015,131796,[0. 0. 0. 1.]
4016,131920,[0. 0. 0. 1.]
4017,132046,[0. 0. 0. 1.]
4018,132157,[0. 0. 0. 1.]
4019,132335,[0. 0. 0. 1.]
4020,132362,[0. 1. 0. 0.]
4021,132424,[0. 0. 0. 1.]
4022,132584,[0. 0. 1. 0.]
4023,132618,[0. 1. 0. 0.]
4024,132660,[0. 0. 0. 1.]
4025,132796,[0. 0. 0. 1.]
4026,132800,[0. 0. 0. 1.]
4027,133195,[0. 0. 0. 1.]
4028,133281,[0. 0. 0. 1.]
4029,133377,[0. 0. 0. 1.]
4030,133419,[0. 0. 0. 1.]
4031,133645,[0. 0. 0. 1.]
4032,133712,[1. 0. 0. 0.]
4033,133716,[1. 0. 0. 0.]
4034,133771,[0. 0. 0. 1.]
4035,133782,[0. 0. 0. 1.]
4036,133798,[0. 0. 0. 1.]
4037,133802,[0. 0. 0. 1.]
4038,133832,[0. 0. 0. 1.]
4039,133867,[0. 0. 0. 1.]
4040,133879,[1. 0. 0. 0.]
4041,134019,[0. 0. 0. 1.]
4042,134041,[1. 0. 0. 0.]
4043,134109,[0. 0. 1. 0.]
4044,134130,[0. 0. 0. 1.]
4045,134158,[0. 0. 1. 0.]
4046,134214,[0. 0. 0. 1.]
4047,134246,[0. 0. 0. 1.]
4048,134248,[0. 0. 0. 1.]
4049,134326,[1. 0. 0. 0.]
4050,134334,[0. 0. 1. 0.]
4051,134368,[0. 0. 0. 1.]
4052,134393,[0. 0. 0. 1.]
4053,134528,[0. 0. 0. 1.]
4054,134775,[0. 0. 0. 1.]
4055,134783,[0. 0. 0. 1.]
4056,134849,[1. 0. 0. 0.]
4057,134853,[0. 0. 0. 1.]
4058,134859,[0. 0. 0. 1.]
4059,134881,[0. 0. 0. 1.]
4060,135133,[0. 0. 0. 1.]
4061,135137,[0. 0. 0. 1.]
4062,135143,[0. 0. 0. 1.]
4063,135216,[1. 0. 0. 0.]
4064,135436,[0. 0. 0. 1.]
4065,135518,[0. 0. 0. 1.]
4066,135532,[0. 0. 0. 1.]
4067,135534,[0. 0. 0. 1.]
4068,135536,[0. 0. 0. 1.]
4069,135567,[0. 0. 0. 1.]
4070,135569,[0. 0. 0. 1.]
4071,135861,[0. 0. 0. 1.]
4072,135885,[0. 0. 0. 1.]
4073,135887,[0. 0. 0. 1.]
4074,136012,[0. 1. 0. 0.]
4075,136016,[0. 0. 0. 1.]
4076,136018,[0. 0. 0. 1.]
4077,136020,[0. 0. 0. 1.]
4078,136305,[0. 0. 0. 1.]
4079,136341,[0. 0. 1. 0.]
4080,136355,[0. 0. 0. 1.]
4081,136447,[0. 1. 0. 0.]
4082,136449,[0. 0. 1. 0.]
4083,136471,[0. 0. 0. 1.]
4084,136556,[0. 0. 0. 1.]
4085,136562,[0. 0. 0. 1.]
4086,136564,[0. 0. 0. 1.]
4087,136598,[0. 0. 0. 1.]
4088,136778,[1. 0. 0. 0.]
4089,136816,[0. 0. 0. 1.]
4090,136864,[0. 0. 0. 1.]
4091,137337,[0. 0. 0. 1.]
4092,137595,[0. 0. 0. 1.]
4093,137857,[1. 0. 0. 0.]
4094,138036,[0. 0. 0. 1.]
4095,138208,[0. 0. 0. 1.]
4096,138546,[0. 0. 0. 1.]
4097,138610,[0. 0. 0. 1.]
4098,138632,[0. 0. 0. 1.]
4099,138798,[0. 0. 0. 1.]
4100,139052,[0. 0. 0. 1.]
4101,139385,[0. 0. 0. 1.]
4102,139415,[0. 0. 0. 1.]
4103,139642,[0. 0. 0. 1.]
4104,139644,[0. 0. 0. 1.]
4105,139747,[0. 0. 0. 1.]
4106,139855,[0. 0. 0. 1.]
4107,139857,[0. 0. 0. 1.]
4108,140038,[0. 1. 0. 0.]
4109,140110,[0. 0. 0. 1.]
4110,140162,[0. 0. 0. 1.]
4111,140174,[0. 0. 0. 1.]
4112,140247,[0. 0. 0. 1.]
4113,140267,[0. 0. 0. 1.]
4114,140289,[0. 0. 0. 1.]
4115,140359,[0. 0. 1. 0.]
4116,140525,[0. 0. 0. 1.]
4117,140711,[0. 0. 0. 1.]
4118,140715,[0. 0. 0. 1.]
4119,140725,[0. 0. 0. 1.]
4120,140816,[0. 0. 0. 1.]
4121,140852,[0. 1. 0. 0.]
4122,140928,[0. 0. 0. 1.]
4123,140956,[0. 0. 0. 1.]
4124,141004,[0. 0. 0. 1.]
4125,141408,[0. 0. 0. 1.]
4126,141422,[0. 0. 0. 1.]
4127,141544,[0. 0. 0. 1.]
4128,141668,[0. 0. 0. 1.]
4129,141718,[0. 0. 0. 1.]
4130,141749,[0. 0. 0. 1.]
4131,141799,[0. 0. 0. 1.]
4132,141816,[1. 0. 0. 0.]
4133,141844,[1. 0. 0. 0.]
4134,141818,[1. 0. 0. 0.]
4135,141830,[1. 0. 0. 0.]
4136,141836,[1. 0. 0. 0.]
4137,141846,[0. 0. 0. 1.]
4138,141866,[0. 0. 0. 1.]
4139,141890,[0. 0. 0. 1.]
4140,142056,[0. 0. 0. 1.]
4141,142074,[0. 0. 0. 1.]
4142,142222,[0. 0. 0. 1.]
4143,142422,[0. 0. 0. 1.]
4144,172253,[0. 0. 0. 1.]
4145,142456,[0. 0. 0. 1.]
4146,142488,[0. 0. 0. 1.]
4147,142507,[0. 0. 0. 1.]
4148,142509,[0. 0. 0. 1.]
4149,142536,[0. 0. 0. 1.]
4150,142558,[0. 0. 0. 1.]
4151,142598,[0. 0. 0. 1.]
4152,142997,[0. 0. 0. 1.]
4153,143031,[0. 0. 1. 0.]
4154,143245,[0. 0. 0. 1.]
4155,143365,[0. 0. 0. 1.]
4156,143367,[0. 0. 0. 1.]
4157,143385,[0. 0. 0. 1.]
4158,143859,[0. 0. 0. 1.]
4159,144620,[0. 0. 0. 1.]
4160,144716,[0. 0. 0. 1.]
4161,144734,[0. 0. 0. 1.]
4162,144976,[0. 0. 0. 1.]
4163,145150,[0. 0. 0. 1.]
4164,145418,[0. 0. 0. 1.]
4165,145491,[0. 0. 1. 0.]
4166,145839,[0. 0. 0. 1.]
4167,146244,[0. 1. 0. 0.]
4168,146309,[0. 0. 0. 1.]
4169,146656,[0. 0. 0. 1.]
4170,146662,[0. 0. 0. 1.]
4171,146688,[0. 0. 0. 1.]
4172,147142,[0. 0. 1. 0.]
4173,147196,[1. 0. 0. 0.]
4174,147282,[0. 0. 0. 1.]
4175,147372,[0. 0. 0. 1.]
4176,147374,[0. 0. 0. 1.]
4177,147376,[0. 0. 1. 0.]
4178,147378,[0. 0. 1. 0.]
4179,147380,[0. 0. 1. 0.]
4180,147384,[0. 0. 1. 0.]
4181,147410,[0. 0. 1. 0.]
4182,147662,[1. 0. 0. 0.]
4183,148172,[0. 0. 0. 1.]
4184,148238,[0. 0. 0. 1.]
4185,148482,[0. 0. 0. 1.]
4186,148652,[0. 0. 0. 1.]
4187,148667,[0. 0. 0. 1.]
4188,148775,[0. 0. 1. 0.]
4189,148888,[0. 0. 0. 1.]
4190,148956,[0. 0. 0. 1.]
4191,149011,[0. 0. 0. 1.]
4192,149144,[0. 0. 0. 1.]
4193,149146,[0. 0. 0. 1.]
4194,149334,[0. 0. 0. 1.]
4195,149350,[0. 0. 0. 1.]
4196,149352,[0. 0. 0. 1.]
4197,149406,[0. 0. 0. 1.]
4198,149830,[0. 0. 0. 1.]
4199,150254,[0. 0. 0. 1.]
4200,150401,[0. 0. 0. 1.]
4201,150548,[0. 0. 0. 1.]
4202,150554,[1. 0. 0. 0.]
4203,150596,[0. 0. 0. 1.]
4204,151315,[0. 0. 0. 1.]
4205,151455,[0. 0. 0. 1.]
4206,151501,[0. 0. 0. 1.]
4207,151687,[0. 0. 0. 1.]
4208,151739,[0. 0. 0. 1.]
4209,151769,[1. 0. 0. 0.]
4210,151777,[0. 0. 0. 1.]
4211,152037,[0. 0. 0. 1.]
4212,152063,[0. 0. 0. 1.]
4213,152071,[0. 0. 0. 1.]
4214,152077,[0. 0. 0. 1.]
4215,152079,[0. 0. 0. 1.]
4216,152081,[0. 0. 0. 1.]
4217,152083,[0. 0. 0. 1.]
4218,152085,[0. 0. 0. 1.]
4219,152173,[0. 1. 0. 0.]
4220,152372,[0. 0. 0. 1.]
4221,152591,[0. 0. 0. 1.]
4222,152970,[0. 0. 0. 1.]
4223,153070,[0. 0. 1. 0.]
4224,153236,[0. 0. 1. 0.]
4225,155064,[0. 0. 0. 1.]
4226,155288,[0. 0. 0. 1.]
4227,155509,[0. 0. 0. 1.]
4228,155659,[0. 0. 0. 1.]
4229,155743,[0. 0. 0. 1.]
4230,155812,[0. 0. 0. 1.]
4231,155820,[0. 0. 0. 1.]
4232,156025,[0. 0. 0. 1.]
4233,156387,[0. 0. 0. 1.]
4234,156605,[0. 0. 0. 1.]
4235,156609,[0. 0. 0. 1.]
4236,156706,[0. 0. 0. 1.]
4237,157122,[0. 0. 0. 1.]
4238,157200,[0. 0. 0. 1.]
4239,157270,[0. 0. 0. 1.]
4240,157296,[0. 0. 0. 1.]
4241,157312,[0. 0. 0. 1.]
4242,157340,[0. 0. 0. 1.]
4243,157699,[0. 0. 0. 1.]
4244,158238,[0. 0. 0. 1.]
4245,158528,[0. 0. 0. 1.]
4246,158783,[0. 0. 0. 1.]
4247,158813,[0. 0. 0. 1.]
4248,158830,[0. 0. 0. 1.]
4249,158872,[0. 0. 0. 1.]
4250,158966,[0. 0. 0. 1.]
4251,158972,[0. 0. 0. 1.]
4252,159061,[0. 0. 0. 1.]
4253,159093,[0. 0. 0. 1.]
4254,159193,[0. 0. 0. 1.]
4255,159415,[0. 0. 0. 1.]
4256,159441,[0. 0. 0. 1.]
4257,159690,[0. 0. 0. 1.]
4258,159717,[0. 0. 0. 1.]
4259,159755,[0. 0. 0. 1.]
